Label,Score
0,1.4271702e-08
0,1.5040877e-10
0,7.303115e-10
0,2.0160795e-11
0,2.4344748e-10
0,1.3855717e-11
0,5.6205703e-05
0,5.2090404e-06
0,3.9777143e-10
0,0.0017106973
0,3.8948755e-10
0,1.5556934e-06
0,9.740106e-09
0,3.6365029e-09
0,1.0129019e-11
0,5.5027556e-09
0,3.9311666e-12
0,1.8495887e-08
0,2.036978e-06
0,3.7729353e-09
0,5.073736e-10
0,0.00012130672
0,3.350349e-11
0,1.112539e-09
0,0.00023496103
0,1.3149456e-09
0,0.0001118112
0,4.1875637e-08
0,3.1343036e-05
0,4.2172402e-10
0,3.881079e-08
0,2.2227354e-11
0,2.914389e-07
0,1.093265e-11
0,6.333032e-08
0,5.8993283e-13
0,7.611999e-06
0,0.0003846623
0,5.758479e-11
0,5.0116872e-11
0,2.5474553e-11
0,6.876139e-10
0,1.1770285e-10
0,3.8490158e-13
0,2.5474553e-11
0,4.6712103e-11
0,1.2286451e-05
0,1.3488157e-11
0,1.8845078e-08
0,1.2695154e-09
0,4.230737e-09
0,0.00072688155
0,1.0482405e-06
0,4.7596322e-09
0,3.4679072e-11
0,6.5408553e-06
0,3.34041e-10
0,3.4779762e-11
0,1.3880974e-08
0,2.045801e-12
0,6.688227e-11
0,2.3014242e-12
0,1.5706171e-09
0,4.4516862e-10
0,7.535936e-09
0,1.9843699e-06
0,8.040281e-13
0,0.00014907269
0,6.144255e-05
0,1.2516349e-06
0,6.654973e-08
0,4.0356834e-08
0,2.5474553e-11
0,5.2869447e-09
0,7.048933e-09
0,4.3992494e-11
0,5.9464064e-08
0,1.01582e-06
0,1.5000919e-06
0,5.2616533e-09
0,1.5608613e-08
0,7.097445e-05
0,1.3815672e-09
0,1.5638547e-10
0,0.00041866853
0,1.4210578e-09
0,2.4478542e-05
0,8.731241e-09
0,5.6047633e-09
0,1.1986265e-09
0,3.489205e-11
0,7.133003e-09
0,5.9453794e-07
0,2.3860119e-11
0,8.2720965e-12
0,0.00014915544
0,8.746371e-10
0,5.165196e-11
0,1.0260915e-11
0,1.2525505e-05
0,4.8768406e-11
0,1.1090247e-06
0,0.00011856707
0,1.6066286e-08
0,4.582089e-09
0,2.6377178e-10
0,6.60137e-08
0,9.305918e-10
0,0.00020110214
0,0.00072688155
0,1.0064049e-10
0,1.2472383e-08
0,4.3864027e-12
0,4.538702e-09
0,4.794318e-05
0,3.3333242e-11
0,1.651436e-09
0,2.1555418e-06
0,2.9702482e-12
0,1.7777288e-07
0,3.7007084e-09
0,3.1185166e-08
0,6.717564e-07
0,6.080736e-08
0,1.3297671e-11
0,2.1864926e-08
0,0.00046644456
0,1.0064049e-10
0,1.7399296e-07
0,1.7489429e-05
0,4.8075535e-06
0,6.276875e-11
0,1.0185275e-08
0,5.159606e-10
0,2.820385e-10
0,1.4971705e-07
0,4.5718898e-10
0,4.5788585e-08
0,1.9975654e-05
0,7.3143402e-09
0,3.7298819e-06
0,6.8836777e-12
0,2.7988133e-08
0,6.3221366e-11
0,6.4676897e-07
0,4.301146e-11
0,6.42656e-11
0,1.6583232e-05
0,0.00016403024
0,1.6612722e-07
0,0.024307238
0,2.1370449e-08
0,1.2172548e-11
0,2.8948648e-08
0,1.15722266e-07
0,2.2066578e-07
0,1.4848834e-07
0,1.4968714e-08
0,8.406535e-11
0,5.1763065e-09
0,1.2789184e-07
0,6.788923e-08
0,0.0019800484
0,1.6788716e-11
0,7.925487e-11
0,2.9484156e-06
0,9.879418e-10
0,4.0830636e-10
0,7.64055e-07
0,2.1854178e-11
0,2.816722e-06
0,4.2791977e-12
0,1.55806e-06
0,4.253149e-09
0,1.104108e-10
0,1.19088185e-11
0,3.5427627e-07
0,2.6928801e-09
0,3.0078338e-13
0,6.27674e-12
0,4.9982653e-11
0,8.758204e-07
0,1.3537993e-06
0,3.804484e-10
0,7.158851e-11
0,1.8710404e-09
0,7.104986e-07
0,0.007562668
0,7.2926714e-06
0,6.738931e-07
0,0.00010271038
0,6.0053217e-12
0,1.7690113e-12
0,0.00054140907
0,5.9423786e-09
0,5.955117e-07
0,2.9769808e-06
0,2.3696578e-06
0,0.000786058
0,2.2958726e-09
0,4.438932e-11
0,2.6926307e-11
0,1.7053522e-11
0,5.782001e-14
0,5.876935e-09
0,0.00014842945
0,3.543701e-10
0,1.9197445e-07
0,6.381113e-05
0,5.879381e-12
0,4.6240554e-09
0,7.0947855e-05
0,4.289028e-07
0,1.5347986e-13
0,4.5049563e-07
0,2.1475854e-07
0,1.0006923e-12
0,9.808211e-12
0,1.3364395e-06
0,1.0049405e-08
0,3.184869e-11
0,1.4004299e-05
0,9.76126e-11
