Label,Score
0,3.370676e-10
0,2.9423285e-14
0,1.9103155e-11
0,1.6872148e-11
0,5.5606713e-12
1,0.92083013
0,8.9695997e-13
0,5.1373657e-13
0,7.58657e-13
0,1.1895871e-16
0,9.366092e-13
0,1.2236235e-15
0,0.08251031
0,1.0645976e-12
0,4.520981e-13
0,3.721939e-12
0,6.5407285e-10
0,2.9356778e-08
0,9.150487e-13
0,4.5608857e-08
0,1.0895096e-15
0,2.6969441e-14
0,2.5883753e-12
0,9.245805e-05
0,5.629211e-09
0,9.18025e-11
0,4.2528953e-10
0,1.6962707e-09
0,5.7810435e-17
0,2.041553e-07
0,4.4480068e-08
0,4.145895e-16
0,7.7168847e-16
0,3.9998747e-11
0,2.1220253e-11
0,7.031875e-10
0,6.800948e-09
0,0.002312065
0,7.518348e-13
0,2.1924816e-07
0,2.5676494e-12
0,9.719514e-11
0,9.283142e-13
0,2.4503601e-14
0,2.1650644e-10
0,0.0004356829
0,1.4233063e-13
0,4.5632735e-14
0,2.2209205e-12
0,2.0303449e-16
0,1.3748761e-14
0,1.8763185e-13
0,1.5603627e-10
0,6.4767446e-14
0,5.7283176e-16
0,2.8337714e-08
0,4.667254e-12
0,4.8159365e-10
0,2.4880164e-11
0,4.8325798e-11
0,3.9646012e-11
0,4.9390954e-17
0,4.930094e-11
0,7.637695e-12
0,1.3228021e-12
0,1.7471343e-09
0,1.3589908e-10
0,7.5700486e-13
0,4.549277e-16
0,4.6001918e-07
0,4.7649833e-16
0,1.3140718e-11
0,3.1866417e-08
0,8.117224e-19
0,1.9675633e-15
0,2.2617069e-08
0,1.5818338e-13
0,3.7716115e-09
0,6.6394503e-13
0,2.9414451e-08
0,3.6899893e-12
0,1.0426203e-14
0,1.4561195e-10
0,7.962452e-16
0,4.0631887e-11
0,1.6084927e-12
0,7.550665e-10
0,3.8637503e-16
0,1.2016504e-09
0,3.1805468e-11
0,1.5769709e-14
0,1.3649037e-13
0,0.00084160076
0,1.8684098e-15
0,1.2578303e-05
0,3.697498e-13
0,7.7273494e-14
0,8.618735e-15
0,5.6611784e-13
0,1.4793461e-14
0,1.8042452e-13
0,3.9189562e-08
0,1.4297011e-12
0,1.3276124e-08
0,6.0174203e-15
0,1.979459e-14
0,4.0436805e-16
0,1.9235531e-05
0,3.3283104e-08
0,1.055852e-15
0,1.1519812e-15
0,1.5403017e-11
0,4.3614327e-16
0,7.9566225e-16
0,4.53324e-14
0,7.319426e-15
0,1.8822104e-14
0,2.9512018e-11
0,2.40891e-13
0,3.0199012e-16
0,6.637042e-14
0,1.2831718e-10
0,2.0407658e-08
0,6.773619e-09
0,2.827222e-16
0,9.015175e-08
0,3.8473952e-16
0,8.9001034e-13
0,2.0338264e-07
0,3.4662932e-07
0,8.095436e-16
0,7.523139e-13
0,3.299025e-14
0,1.4790147e-12
0,6.5174966e-08
0,3.044115e-12
0,3.248944e-14
0,4.3125956e-07
0,2.519105e-09
1,0.99006516
0,2.3562391e-12
0,0.17284922
0,1.0031752e-11
0,3.363221e-07
0,2.4561457e-16
0,8.4415656e-14
0,2.232136e-16
0,6.459251e-14
0,7.973376e-13
0,7.2856506e-11
0,6.9569073e-12
0,1.3393027e-14
0,8.924467e-08
0,8.681493e-08
0,1.5311421e-15
