Label,Score
1,0.43226787
0,6.379599e-08
0,1.9711674e-17
0,2.4611277e-11
0,3.386816e-08
0,1.903179e-12
0,1.0193927e-11
0,8.853259e-16
0,3.4787392e-06
0,8.48806e-11
0,5.8189595e-08
0,1.665637e-16
0,1.2607606e-17
0,6.246485e-13
0,1.5630741e-09
0,4.4038106e-10
0,4.924782e-08
0,1.8291365e-22
0,2.6681428e-05
0,4.0532206e-18
0,1.5000551e-16
0,8.600007e-13
0,3.0435477e-11
0,2.3779344e-06
0,1.2438868e-05
0,1.1087831e-24
0,1.414651e-13
0,4.105306e-09
0,9.096355e-16
0,6.524266e-11
0,2.383831e-09
0,1.4011688e-08
0,4.40885e-19
0,7.83019e-06
0,0.008453342
0,1.8466916e-07
0,0.015223046
0,4.1158716e-18
0,2.0228175e-10
0,4.3288133e-12
0,2.1609273e-13
0,4.323035e-17
0,1.7226387e-08
0,3.0983267e-17
0,2.0068152e-14
0,1.3800646e-11
0,3.9472492e-10
0,6.61498e-09
0,7.7097835e-11
0,5.360413e-11
0,1.5225802e-15
0,1.9502857e-16
0,2.374481e-18
0,7.145315e-16
0,0.024959207
0,1.7307206e-12
0,9.752313e-14
0,2.0144575e-11
0,1.4852914e-11
0,1.4658315e-09
0,9.4614926e-08
0,2.4294778e-11
0,8.4289155e-15
0,3.0106279e-10
0,4.944352e-18
0,7.544295e-12
0,0.00031953093
0,3.3838727e-15
0,2.0570539e-16
0,2.5265008e-09
0,3.6041864e-24
0,1.2507549e-15
0,6.889481e-09
0,5.9934095e-08
0,2.2450312e-08
0,7.827443e-08
0,3.679645e-07
0,8.200062e-14
0,1.4499033e-10
0,1.8304026e-19
0,1.1299668e-12
0,1.0371279e-07
0,2.592092e-05
0,7.943786e-07
0,1.3096016e-13
0,4.893886e-10
0,1.7141099e-09
0,3.0827962e-08
0,8.731153e-10
0,3.4654336e-19
0,1.6921579e-08
0,4.5118935e-09
0,5.3900644e-18
0,1.0697811e-10
0,3.354584e-10
0,2.9640188e-07
0,7.818282e-12
1,0.09117492
0,1.0841129e-09
0,8.4937376e-05
0,3.5277276e-16
0,2.390451e-09
0,8.492246e-13
0,1.4750374e-15
0,9.32428e-08
0,1.3989616e-10
0,0.0022848696
0,5.360413e-11
0,2.96553e-10
0,1.5403479e-12
0,8.313145e-11
0,3.1821365e-11
0,3.0320722e-13
0,0.00060431333
0,8.861638e-07
0,1.1915662e-18
0,6.524266e-11
0,3.7713804e-17
0,8.827496e-08
0,6.524266e-11
0,6.0877737e-06
0,1.01141595e-10
0,1.07769145e-08
0,4.867983e-15
0,9.226277e-11
0,1.2411813e-07
0,3.6170636e-17
0,8.345722e-09
0,0.0002911779
0,1.662685e-16
0,5.1339505e-08
0,4.22994e-12
0,7.1827806e-09
0,1.0988252e-16
0,0.0012517608
0,5.988085e-08
0,5.6466763e-16
0,1.0096396e-16
0,1.3226176e-09
0,2.0064696e-15
0,0.25713462
0,4.5066723e-13
0,8.990329e-12
0,1.7814872e-10
0,6.6791936e-17
0,1.6457931e-15
0,1.3945495e-18
0,6.262916e-07
0,1.1463959e-12
0,0.0019856014
0,1.3898406e-08
0,3.2936287e-15
0,2.206646e-06
0,6.2691935e-11
0,0.004226552
0,1.5552856e-09
0,5.0203963e-10
0,4.674738e-08
0,1.3441692e-08
0,6.079152e-18
0,1.4037679e-17
0,1.0899993e-09
0,1.0332693e-12
0,2.0250912e-10
0,6.018979e-08
0,1.8516966e-11
0,2.5152013e-13
0,3.792389e-08
0,7.450921e-10
0,8.4101115e-11
0,1.2473638e-09
0,6.915632e-05
0,1.9282893e-19
0,6.776769e-06
0,5.5065535e-10
0,6.540824e-06
0,1.2722575e-12
0,2.7561368e-19
0,8.600007e-13
0,1.9448019e-17
0,6.9213407e-13
0,1.1709172e-15
0,5.4427147e-09
0,1.4237883e-15
0,5.0454855e-07
0,4.2008475e-07
0,3.958175e-13
0,6.37308e-07
0,8.64387e-12
0,2.591549e-14
0,2.2364544e-11
0,0.006024901
0,8.8837965e-11
0,1.0844261e-15
0,3.3766363e-09
0,1.6601566e-08
0,5.9183327e-12
0,3.936878e-15
0,3.8387437e-17
0,8.714664e-14
0,2.4641535e-14
0,3.4558266e-17
0,1.1480444e-05
0,3.5855087e-06
0,1.9374771e-11
0,0.00041842458
0,2.3340066e-10
0,2.0916161e-13
0,6.420275e-11
0,4.852487e-10
0,1.4833854e-08
0,4.9320326e-18
0,1.1666732e-14
0,4.877959e-10
0,4.771651e-06
0,1.0827115e-21
0,8.979953e-10
0,2.259755e-06
0,4.715559e-18
0,1.6176242e-12
0,1.369592e-10
0,8.751613e-17
0,1.908962e-17
0,7.971378e-11
0,6.7018386e-15
0,6.158011e-13
0,7.530745e-10
0,2.6418276e-09
0,6.6999726e-15
0,1.2855085e-18
0,2.6182192e-14
0,4.223767e-05
0,1.5480109e-13
0,3.6243814e-11
0,2.082685e-11
0,2.6388105e-17
0,1.2330026e-10
0,0.021501608
0,3.916895e-15
0,5.7128733e-14
0,6.3090577e-10
0,1.4287284e-15
0,4.931864e-14
0,6.729749e-19
0,1.9898196e-05
0,4.6981863e-11
0,1.8458825e-14
0,7.600884e-12
0,4.600259e-13
0,3.9047032e-13
0,3.4293038e-22
0,2.7357494e-14
0,0.08066956
0,7.17361e-08
0,3.7798212e-13
0,8.4109014e-10
0,0.00010906578
0,2.5565066e-09
0,1.7785679e-17
0,3.2205572e-10
0,1.4098672e-09
0,1.6135581e-14
0,1.8511209e-07
0,9.607389e-09
0,1.6284863e-06
0,6.103234e-15
0,3.3180565e-22
0,7.695124e-18
0,5.2310583e-11
0,0.14582947
0,5.7112925e-18
0,1.3264941e-11
0,8.600007e-13
0,3.7852016e-10
0,1.2941827e-11
0,1.692684e-08
0,1.8681937e-10
0,1.9409038e-13
0,0.057463005
0,1.3611138e-16
0,6.524266e-11
0,1.735061e-05
0,7.3075945e-08
0,2.9493435e-12
0,6.106075e-15
0,3.478336e-10
0,5.460756e-20
0,4.2950834e-13
0,1.930417e-11
0,2.5416432e-07
0,1.1043716e-17
0,9.440127e-13
0,2.0420478e-11
0,7.047544e-14
0,1.3870755e-16
0,3.4617192e-20
0,1.6444923e-17
0,3.394792e-11
0,2.4526866e-05
0,5.496584e-14
0,1.4847126e-16
0,4.6438117e-08
0,6.0867e-16
0,3.2442227e-08
0,2.598902e-16
0,1.3127091e-07
0,0.23878236
0,6.890238e-18
0,5.180978e-13
0,8.76847e-10
0,2.6182192e-14
0,7.0811934e-09
0,0.017409874
0,1.1281432e-11
0,7.395321e-10
0,1.4684638e-14
0,0.0008114228
0,1.399983e-15
0,1.8060043e-17
0,1.6303127e-18
0,1.7755955e-13
0,4.5985e-15
0,1.2465389e-06
0,2.2907896e-13
0,1.3607104e-10
0,0.0004709126
0,1.3384944e-06
0,1.2601189e-09
0,3.931828e-11
0,1.4394273e-17
0,4.1300956e-07
0,5.874456e-06
0,3.6793513e-11
0,1.0348525e-13
0,8.37033e-18
0,8.835164e-11
0,5.2965295e-14
0,1.4584961e-10
0,2.19033e-18
0,4.1752406e-16
0,8.422408e-11
0,3.9163312e-13
0,3.9948236e-09
0,6.290721e-10
0,8.025384e-18
0,3.8176585e-16
0,1.6351035e-07
0,2.9715096e-21
0,9.843001e-18
0,4.2719703e-09
0,5.4745933e-17
0,5.8877896e-11
0,1.2263395e-21
0,7.585103e-11
0,8.262512e-15
0,1.0025305e-11
0,6.8081685e-19
0,1.6239931e-19
0,5.587244e-14
0,8.033785e-16
1,0.070338875
0,3.3187384e-08
0,2.0389646e-08
0,1.365922e-07
0,2.990055e-10
0,3.9250057e-13
0,2.0975717e-14
0,2.9514907e-10
0,6.632984e-09
0,1.8141214e-09
0,5.7679825e-09
0,6.614959e-19
0,5.262216e-09
0,0.21733345
0,2.315083e-18
