Label,Score
0,0.0
0,0.0
0,9.6779875e-33
0,0.0
0,3.116474e-25
1,0.00046797312
0,0.0
0,6.0509135e-22
0,0.0
0,4.8339037e-35
0,0.0
0,1.8206393e-34
0,0.0
0,0.0
0,1.2133906e-26
0,1.4498542e-24
0,7.380074e-29
0,2.3932503e-33
0,4.754075e-22
0,8.772097e-18
0,1.6575892e-21
0,0.0
0,1.17840625e-35
0,0.0
0,1.2653843e-27
0,0.0
1,1.0
0,7.2765694e-33
0,6.038573e-31
0,9.3443246e-20
0,1.6833127e-22
0,2.6253587e-30
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.99993813
0,4.493665e-05
0,5.8800753e-35
0,5.319569e-34
0,0.0
0,3.0653472e-34
0,0.0
0,3.4615687e-23
0,0.0
0,0.0
0,3.3433694e-35
0,0.0
1,1.0
0,4.6650585e-37
0,1.0565225e-34
0,0.0
0,0.0
0,0.0
0,0.0
0,5.60588e-11
0,2.5693987e-23
0,1.0820195e-33
0,0.0
0,1.4132325e-13
0,0.0
0,1.1825955e-18
0,0.0
0,4.0867768e-38
0,0.0
0,0.0
0,0.0
0,3.487547e-23
0,0.0
0,6.300415e-20
0,3.011683e-11
0,5.864196e-19
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.1125339e-12
0,7.865961e-32
0,4.7603516e-38
0,0.0
0,4.6650585e-37
0,0.0
0,6.545262e-24
0,8.366537e-24
0,3.6798888e-31
0,6.002184e-12
0,4.450813e-32
0,1.7990498e-35
0,9.664538e-37
0,8.837463e-32
0,0.0
0,2.2291039e-11
0,1.47829095e-33
0,7.4221905e-12
0,0.0
0,0.0
0,3.3120395e-13
0,1.3685161e-25
0,0.0
0,1.3065724e-36
0,3.615757e-30
0,0.0
0,0.0
0,1.7038903e-21
0,0.0
0,6.191005e-37
0,7.1399015e-21
0,0.0
0,7.7416816e-16
0,1.0565225e-34
0,0.0
0,0.0
0,2.273679e-31
0,0.0
0,1.4556639e-29
0,0.0
0,7.9835845e-25
0,1.0565225e-34
0,2.1854508e-07
0,4.146074e-36
0,0.0
0,5.33252e-38
0,8.188341e-14
0,8.493605e-21
0,7.44497e-21
0,1.8437099e-12
