Label,Score
0,4.2082872e-11
0,6.516728e-06
0,3.7108312e-16
0,3.95633e-22
0,1.027189e-13
0,1.2629671e-14
0,1.0957605e-17
0,3.0251854e-10
0,3.9104106e-10
0,0.0009844023
0,3.092955e-16
0,7.623984e-16
0,4.4739244e-07
0,1.5883129e-09
0,5.5047756e-15
0,3.170074e-08
0,1.750792e-11
0,1.9338253e-15
0,6.070683e-14
0,2.0817727e-06
0,1.0820802e-09
0,9.4625e-07
0,9.4872485e-11
0,5.059e-10
0,4.1076464e-21
0,2.1901185e-13
0,3.3512282e-09
0,5.1914517e-10
0,1.893253e-18
0,2.451063e-09
0,1.9737655e-07
0,1.0115535e-20
0,1.1208376e-06
0,2.0082798e-12
0,4.7023522e-12
0,3.1579072e-16
0,2.4461913e-13
0,2.7304348e-12
0,0.0007502292
0,3.004046e-06
0,2.2718323e-05
0,2.3510756e-09
0,4.2116286e-18
0,0.003366576
0,0.17873655
0,5.734566e-10
0,6.548236e-16
0,4.008287e-09
0,2.6556006e-12
0,3.0205413e-08
0,0.00038978405
0,3.3792862e-08
0,1.0365555e-09
0,4.5830808e-11
0,7.031855e-08
0,4.1446782e-08
0,1.3902192e-06
0,2.3240499e-07
0,9.94549e-15
0,6.4877514e-13
0,5.1646984e-13
0,6.269812e-05
0,0.013735046
0,2.423227e-10
0,8.736125e-06
0,0.36343193
0,9.853916e-06
0,0.00013662991
0,5.209606e-09
0,3.4369754e-05
0,1.031415e-11
0,6.145103e-21
0,6.703507e-13
0,0.00024122359
0,3.0690572e-26
0,4.1904213e-13
0,2.0967947e-15
0,2.7344008e-16
0,0.00093035685
0,7.575993e-11
0,5.544978e-26
0,4.971556e-07
0,3.4617448e-13
0,2.6387925e-08
0,1.968398e-10
0,3.1943985e-17
0,8.1528e-16
0,9.436333e-08
0,0.00015641369
0,4.0419705e-15
0,2.6430922e-17
0,5.490784e-16
0,6.3127345e-08
0,5.4299346e-11
0,1.4404615e-15
0,1.938014e-21
0,2.7373152e-14
0,5.2466014e-09
0,5.739539e-07
0,9.177904e-11
0,1.0460615e-12
0,7.0516644e-06
0,4.4409965e-08
0,4.6547753e-18
0,9.0410195e-09
0,9.639748e-13
0,2.2160054e-06
0,3.0662286e-09
0,3.0205413e-08
0,3.5425252e-10
0,2.9369155e-06
0,4.4105497e-11
0,2.813513e-14
0,4.2865606e-05
0,6.9106856e-12
0,1.627658e-12
0,6.748272e-15
0,6.042413e-11
0,2.4973675e-08
0,2.3604305e-09
0,1.8261696e-11
0,2.86725e-07
0,8.9463785e-17
0,1.3398847e-11
0,1.3997748e-15
0,2.1610364e-15
0,8.449448e-09
0,8.727021e-22
0,3.3060648e-08
0,7.2820874e-09
0,5.1415643e-12
0,0.000558485
0,3.1716016e-07
0,1.8594662e-10
0,4.9160346e-12
0,3.5944984e-21
0,3.7650806e-19
0,1.7702241e-07
0,8.685526e-10
0,2.454857e-13
0,2.7708576e-16
0,3.2849723e-14
0,4.1321413e-09
0,1.4952712e-26
0,7.591826e-09
0,1.6456164e-16
0,7.692105e-17
0,1.4971076e-13
0,5.879623e-10
0,2.646664e-13
0,1.4045045e-13
0,9.320961e-22
0,5.8447986e-12
0,1.684793e-06
0,1.1317174e-17
0,1.6923713e-15
0,7.504663e-10
0,6.9893855e-16
0,1.1878111e-10
0,5.0211387e-08
0,0.0007057861
0,4.423404e-12
0,6.336575e-06
0,9.698363e-06
0,1.8286183e-09
0,2.6815439e-08
0,1.1366325e-13
0,4.839653e-08
1,1.0
0,1.5514181e-14
0,1.8113257e-15
0,1.6736855e-11
0,0.00044209647
0,9.949014e-16
0,2.5098104e-09
0,5.8247642e-09
0,3.1821648e-06
0,0.026852764
0,1.395953e-09
0,1.5302804e-08
0,4.1659165e-09
0,7.842582e-12
0,6.702194e-07
0,3.8607564e-10
0,1.6256632e-08
0,3.4705314e-09
0,1.6176893e-08
0,1.63948e-11
0,6.815667e-11
0,1.79762e-12
0,4.2595933e-05
0,3.815476e-07
0,1.3449119e-17
0,2.6497717e-05
0,2.2637641e-07
0,0.017478837
0,1.2648716e-14
0,1.4963082e-13
0,9.25266e-05
0,2.441023e-09
0,4.1446782e-08
0,7.5950045e-11
0,0.00439528
0,3.0210165e-10
0,1.3330703e-12
1,1.0
0,5.1766962e-11
0,7.758505e-12
0,2.1673862e-14
0,4.1446782e-08
0,4.132694e-16
0,0.0012990005
0,1.5052708e-13
0,5.623113e-10
0,1.7264593e-10
0,7.5053286e-08
0,3.540865e-05
0,1.855431e-10
0,5.771572e-16
0,1.1345494e-06
0,7.289963e-10
0,1.2584295e-18
0,2.6415292e-10
0,1.4012153e-05
0,0.015367052
0,1.5101164e-13
0,6.4558975e-15
0,8.964751e-11
0,9.333535e-19
0,4.4171503e-11
0,0.007468932
0,1.1906771e-08
0,2.6990347e-07
0,2.1344701e-12
0,2.6618718e-17
0,2.6575186e-10
0,3.2136327e-08
