Label,Score
0,3.6374046e-09
0,5.4267923e-09
0,1.5738739e-09
0,6.069896e-10
0,3.0779958e-08
0,1.4227948e-07
0,8.2799817e-10
0,1.4507782e-09
0,2.4524285e-09
0,4.346826e-08
0,5.5060073e-10
0,5.9198624e-10
0,1.2869985e-09
0,5.7126887e-10
0,1.5127716e-09
0,7.892198e-10
0,4.1086057e-08
0,2.3283118e-09
0,9.342203e-09
0,1.068448e-09
0,7.2561707e-10
0,6.2660166e-10
0,2.1423614e-09
0,6.824607e-10
0,0.00032445655
0,1.2218407e-09
0,7.296556e-10
0,7.1611905e-10
0,7.884589e-09
0,5.0595426e-09
0,7.7379847e-10
0,7.813608e-10
0,8.433154e-09
0,1.4859133e-09
0,2.4718514e-09
0,9.353965e-10
0,0.002033814
0,2.8230076e-09
0,1.4857575e-09
0,1.1121301e-08
0,8.5606e-09
0,6.641893e-10
0,1.3566192e-09
0,1.2144152e-09
0,8.543533e-10
0,5.938795e-10
0,1.6258268e-09
0,5.1195146e-09
0,1.1289043e-09
0,3.50518e-07
0,3.7371897e-09
0,4.4221706e-09
0,4.0388e-09
0,6.561812e-09
0,7.4368933e-10
0,1.3717581e-08
0,1.1539618e-09
0,1.1965731e-09
0,1.2838334e-09
0,1.1671769e-09
0,4.566184e-09
0,2.30814e-05
0,3.19035e-09
0,6.3953454e-10
0,1.7926853e-09
0,1.4379677e-09
0,5.687574e-10
0,6.954884e-10
0,3.5426149e-09
0,1.0007548e-09
0,1.372443e-09
0,1.70164e-09
0,1.4307071e-09
0,2.1486635e-09
0,1.568372e-09
0,7.4160994e-10
0,1.6912568e-09
0,3.5676014e-06
0,1.0449582e-09
0,1.9327929e-07
0,7.621623e-10
0,5.2452207e-09
0,1.2832352e-06
0,6.968827e-10
0,9.973724e-10
0,5.3864304e-09
0,5.4947007e-09
0,8.094905e-10
1,0.95814735
0,5.604279e-10
0,1.2323448e-09
0,8.272215e-10
0,1.0398505e-09
0,1.7263153e-09
0,1.2896205e-09
0,1.1181958e-09
0,5.524617e-10
0,1.2835791e-06
0,9.101936e-10
0,8.672465e-10
0,8.9504043e-10
0,1.6283499e-09
0,8.885157e-10
0,2.8116386e-08
0,1.0218134e-09
0,7.8330514e-10
0,5.221636e-08
0,5.0828146e-09
0,1.151451e-07
0,9.011592e-10
0,6.2239336e-10
0,5.5175744e-09
0,1.865645e-09
0,1.8960007e-09
0,1.6465076e-09
0,7.922634e-10
0,6.513356e-09
0,1.2182665e-09
0,9.329854e-07
0,1.5779271e-07
0,1.2649712e-09
0,6.760889e-10
0,4.7109668e-07
0,6.7068173e-10
0,3.324337e-09
0,7.081001e-10
0,2.5304023e-09
0,5.7147154e-10
0,4.136062e-08
0,1.680713e-08
0,2.8993912e-07
0,7.437801e-10
0,1.1565905e-09
0,7.9052453e-10
0,8.279855e-10
0,7.087243e-10
0,2.837854e-09
0,1.2388671e-07
0,5.097127e-07
0,9.0730073e-10
0,1.2622838e-09
0,2.9626088e-09
0,3.0460132e-09
0,1.2924917e-09
0,1.2057968e-09
0,9.237339e-10
0,1.7018648e-08
0,7.764434e-06
0,6.1013405e-10
0,2.3667159e-08
0,1.5677739e-09
0,7.512683e-10
0,3.8303364e-07
0,6.851945e-10
0,3.170169e-09
0,6.6622313e-10
0,1.0756783e-09
0,9.860762e-10
0,7.599935e-10
0,6.003111e-08
0,9.827921e-10
0,6.131065e-10
0,8.3853905e-07
0,7.4160994e-10
0,8.9636953e-10
0,8.3973883e-10
0,1.0175425e-09
0,7.735624e-10
0,1.2281961e-09
0,6.890744e-07
0,1.04414e-08
0,1.0015168e-09
1,0.9006612
0,5.9456745e-10
0,2.539589e-09
0,4.5205333e-09
0,6.45616e-10
0,3.4062173e-09
0,1.6601502e-08
0,8.271789e-10
0,3.9450025e-08
0,5.821118e-10
0,6.5196474e-08
0,8.8794305e-10
0,1.2126377e-09
0,6.168294e-10
0,3.4653734e-08
0,1.1609999e-09
0,7.784764e-10
0,8.8757396e-10
0,8.291565e-10
0,9.275421e-10
0,1.6538791e-09
0,9.236393e-09
0,3.9588928e-09
0,6.4875755e-10
0,1.4475829e-09
0,9.0245095e-10
0,9.430747e-10
0,7.0241274e-10
0,9.75943e-08
0,1.0939002e-09
0,3.9102783e-09
0,5.9456745e-10
0,2.978314e-09
0,3.2817242e-09
0,4.869038e-09
0,2.4536047e-07
0,1.7511845e-09
