Label,Score
1,0.7377327
0,4.475049e-20
0,1.2015614e-06
0,9.863961e-21
0,7.990856e-20
0,1.1348119e-11
0,4.1922646e-11
0,1.6312626e-09
0,1.3970399e-20
0,1.8566001e-24
0,2.5653768e-13
0,4.8870334e-16
0,8.9952256e-14
0,5.6183985e-13
0,1.2525049e-11
0,1.5953168e-21
0,6.4149043e-07
0,4.5563284e-16
0,7.5906193e-14
0,6.0481198e-15
0,3.431408e-16
0,3.2995358e-17
0,6.4195888e-06
0,9.460888e-29
0,0.00014665934
0,5.139322e-22
0,1.8664542e-19
0,7.7340736e-29
0,2.3504304e-16
0,7.504132e-29
0,2.0986133e-13
0,8.004624e-18
0,1.1308037e-15
0,6.331515e-29
0,1.0896792e-09
0,3.3019816e-07
0,2.1510151e-11
0,1.4987182e-14
0,1.17516386e-07
0,5.828426e-11
0,1.136594e-16
0,2.3489283e-13
0,3.459933e-11
0,2.7073644e-11
0,6.1204873e-15
0,0.017224371
0,8.0846694e-15
0,1.4359572e-15
0,2.5653563e-10
0,1.4237e-17
0,2.6956167e-22
0,2.1783558e-11
0,1.8105469e-13
0,4.990034e-19
0,5.6066006e-06
0,1.10052745e-10
0,3.8845724e-24
0,2.5010595e-21
0,2.2928442e-13
0,2.9232364e-18
0,1.5372608e-19
0,3.8034625e-13
0,2.7119763e-21
0,3.1217014e-15
0,8.617284e-16
0,7.478712e-18
0,4.467751e-19
0,4.6633457e-24
0,1.3837399e-17
0,1.1391291e-23
0,4.0877563e-13
0,6.6264675e-14
0,8.1240665e-20
0,6.7282433e-09
0,1.1514078e-19
0,1.4873826e-16
0,6.9159246e-22
0,8.427462e-24
0,4.3142872e-17
0,8.11047e-28
0,3.1119596e-10
0,2.1995433e-08
0,1.6830618e-15
0,9.314937e-18
0,1.4296153e-10
0,2.7760333e-22
0,2.977703e-15
0,3.5830545e-13
0,4.0374422e-14
0,3.1082387e-11
0,3.0104864e-20
0,7.5027625e-13
0,0.0006316732
0,6.997129e-14
0,5.970905e-17
0,1.9386812e-12
0,1.4802314e-19
1,0.62693787
0,6.5224262e-18
0,2.2959414e-14
0,5.170059e-21
0,1.8387656e-19
0,4.5422e-17
0,1.1880075e-11
0,2.6677882e-17
0,4.0282597e-13
0,3.7049038e-24
0,2.8621946e-10
0,7.295227e-16
0,8.885076e-28
0,8.170285e-19
0,4.4609708e-20
0,8.338823e-15
0,2.2334078e-21
0,7.714668e-11
0,6.460578e-15
0,4.6925172e-11
0,2.32931e-25
0,4.2982226e-24
0,4.4403076e-28
0,1.2720044e-13
0,1.4907722e-18
0,1.3592742e-20
0,1.9080889e-24
0,1.0814228e-15
0,7.2609595e-14
0,2.8362024e-21
0,9.470926e-14
0,8.658144e-08
0,2.851377e-07
0,7.606149e-12
0,2.4720295e-10
0,9.135191e-25
0,8.7735495e-15
0,1.0640557e-23
0,4.0577398e-17
0,4.510526e-20
0,4.907596e-11
0,9.261549e-24
0,1.237726e-15
0,3.6472605e-14
0,4.6311544e-07
0,6.0840755e-09
0,1.12103e-12
0,4.6071384e-15
0,1.0746112e-18
0,4.6189134e-14
0,6.7010325e-19
0,2.073432e-13
0,2.5663824e-15
0,1.4165604e-16
0,1.2626793e-12
0,6.1151724e-13
0,7.416777e-14
0,5.494504e-12
0,2.292573e-28
0,1.0495214e-11
0,2.76881e-22
0,2.0290972e-17
0,5.6315624e-13
0,6.719897e-27
0,1.1456972e-22
0,4.7763443e-14
0,8.7579516e-26
0,4.262572e-07
0,4.6596966e-18
0,9.67991e-25
0,1.8887735e-05
0,3.1837629e-19
0,0.0012314486
0,2.811901e-12
0,6.227629e-13
0,4.6162336e-30
0,8.0745437e-19
0,3.3105078e-15
0,9.426956e-13
0,1.2467317e-08
0,1.361568e-20
0,9.391935e-18
0,6.194005e-05
0,6.4111134e-21
0,1.6292802e-26
0,1.9683517e-15
0,0.030914078
0,1.4791514e-14
0,3.5345437e-31
0,9.3852454e-24
0,5.260088e-13
0,1.2375023e-18
0,1.8736692e-16
0,1.8294285e-08
0,6.498827e-12
0,3.3019786e-17
0,3.6305806e-11
0,1.3915818e-10
0,1.1322834e-09
0,3.0962283e-14
0,3.8397284e-06
0,3.616153e-17
0,5.167715e-20
0,3.46248e-23
0,3.0894795e-14
0,1.2464034e-12
0,2.8763925e-09
0,1.2084618e-11
0,5.459926e-19
0,1.7193938e-25
0,7.193886e-24
0,1.2899941e-32
0,1.5058391e-17
0,2.9524061e-19
0,0.0
0,1.112181e-08
0,3.499713e-09
0,4.2885104e-09
0,4.9992684e-14
0,8.939292e-15
0,1.560108e-16
