Label,Score
0,0.00015018714
0,0.07422619
0,4.9918885e-06
0,6.5197055e-05
0,0.0009914364
0,0.0057876855
0,1.3903608e-07
0,0.008545138
0,1.2788072e-05
0,1.1326239e-05
0,5.459724e-06
0,7.387942e-05
0,0.0012951301
0,1.5757129e-08
0,1.7373661e-07
0,6.5135947e-07
0,8.1742495e-05
0,0.05066309
0,0.0010903566
0,1.9455736e-05
0,1.3939895e-06
1,1.0
0,1.7269575e-05
0,9.4730126e-08
0,1.933635e-06
0,1.7281569e-05
0,2.3174523e-05
0,6.8668534e-08
0,2.1571585e-05
0,3.7294487e-09
0,2.478395e-05
0,0.0001391602
0,0.00020207855
0,3.7393456e-05
0,0.00031295427
0,1.5947917e-05
0,1.06159305e-07
0,4.558052e-06
0,0.00031740862
0,0.002173733
0,5.030033e-05
0,1.933635e-06
0,0.4069741
0,5.2544657e-08
0,6.341805e-09
0,4.3752735e-08
0,6.5778295e-08
0,4.0678637e-07
0,0.00011263003
0,0.00016486489
0,5.691866e-05
0,0.054325607
0,0.024341736
0,3.9833367e-06
0,0.0018042199
0,2.3222972e-05
0,8.902909e-08
0,2.890857e-07
0,0.0041559655
0,0.0015107746
0,2.0825095e-08
0,0.04322134
0,7.9955846e-08
0,1.0853634e-05
0,0.00017814776
0,1.3010103e-06
0,3.041074e-06
0,4.515267e-05
0,0.00021959086
0,1.7584201e-05
0,2.0149804e-05
0,1.0897899e-06
0,1.1234316e-06
0,0.00015388092
0,1.5975644e-06
0,0.004027982
0,2.9221428e-07
0,1.3193701e-05
0,1.1391914e-07
0,3.9984076e-05
0,4.4006748e-07
0,5.8924377e-07
1,1.0
0,0.00012229652
0,6.649859e-08
0,1.2472911e-05
0,8.3473175e-08
0,0.00020595123
0,0.00017485117
0,1.9395992e-07
0,0.023545703
0,0.009114305
0,0.30844712
0,9.379534e-06
0,2.7887427e-06
0,9.805573e-06
0,5.6026024e-06
0,8.240053e-05
0,0.050905343
0,0.004664552
0,0.00012165865
0,1.3463245e-08
0,7.81366e-08
0,5.2536565e-05
0,2.065263e-06
0,5.2295104e-07
0,0.009299854
0,2.1058602e-08
0,1.1005012e-06
0,0.00019204851
0,4.382214e-08
0,1.9157905e-07
0,3.3597684e-07
0,0.0025496206
0,1.0693149e-06
0,4.738091e-06
0,2.4229155e-05
0,3.6962556e-05
0,0.0004043562
0,8.593655e-05
0,8.5103165e-05
0,1.161336e-06
0,1.534269e-05
0,0.0026257585
0,0.01572729
0,3.3414872e-07
0,0.00010801299
0,7.886269e-06
0,0.0024011675
1,0.9012413
0,1.9284437e-06
0,7.692138e-07
0,0.0016453515
0,2.836473e-06
0,4.3391177e-10
0,0.016754827
0,2.3068065e-05
0,3.1458112e-05
0,0.6329931
0,3.2210019e-06
0,1.1013527e-06
0,3.069079e-06
0,2.2313559e-07
0,0.012484731
0,0.00084236945
0,1.4648015e-07
0,0.13513358
0,4.851409e-08
0,0.00018042064
0,2.155255e-07
0,0.00015806442
0,1.948687e-08
0,0.00020733397
0,5.5463162e-05
0,0.00021552773
0,0.0001822564
0,4.2743366e-07
0,1.933635e-06
0,6.334799e-06
0,0.0057698563
0,5.2278347e-07
0,0.0012509108
0,9.596423e-05
0,0.14409511
0,3.637809e-08
0,1.3341277e-07
0,2.02194e-08
0,0.009030852
0,6.871726e-05
0,7.480945e-07
0,0.0002905894
0,8.4587776e-07
0,5.181426e-08
0,1.34214275e-08
0,5.6122684e-05
0,2.0295989e-05
0,2.4506966e-05
0,8.702913e-08
0,2.8355878e-05
0,2.3271059e-07
0,2.6059965e-05
