Label,Score
0,0.00035507994
0,5.1461072e-08
0,3.9682614e-05
0,4.5766888e-10
0,2.4131245e-07
0,1.8528621e-19
0,5.173314e-21
0,0.001386079
0,1.8821407e-08
0,2.6504923e-25
0,0.7087874
0,4.8005413e-24
0,1.5676841e-09
0,2.8079354e-08
0,1.7928305e-26
0,4.8778065e-19
0,2.1066233e-12
0,2.2648505e-15
0,0.0
0,6.287215e-11
0,5.4902425e-30
0,8.521765e-12
0,2.3718707e-07
0,0.03489623
0,0.006017783
0,1.672384e-18
0,2.739355e-12
0,2.13343e-06
0,1.4930107e-05
0,4.5724824e-14
0,1.369106e-14
0,1.7700948e-12
0,3.9655612e-30
0,4.203584e-12
0,4.1260887e-11
0,5.763018e-22
0,6.1687277e-22
0,4.895217e-19
0,7.7398816e-08
0,1.5418977e-15
0,1.2772391e-16
0,1.4602623e-08
0,2.2040087e-33
0,1.4987256e-08
0,4.0746025e-16
0,2.2265167e-06
0,5.5057514e-19
0,1.7030377e-11
0,3.7267487e-23
0,3.5010304e-34
0,7.4943884e-11
0,2.864203e-11
0,1.6117075e-07
0,6.9247903e-06
0,2.9632433e-08
0,1.2419598e-06
0,8.627543e-13
0,7.2719986e-16
0,3.221863e-08
0,6.914516e-25
0,2.3237703e-19
0,4.2059017e-12
0,1.7656512e-15
0,9.11032e-15
0,5.1980623e-28
0,9.169108e-10
0,3.3070926e-08
0,2.2207014e-11
0,6.978498e-21
0,1.6119326e-08
0,1.3901308e-25
0,1.8145175e-11
0,2.5498178e-26
0,1.282669e-08
0,4.549431e-17
0,1.7292201e-26
0,1.1291696e-06
0,1.2714382e-11
0,0.0011398911
0,1.38268715e-05
0,1.8118163e-30
0,4.2910433e-06
0,4.1515395e-11
0,3.008967e-15
0,1.3527744e-24
0,3.5652977e-08
0,1.4125663e-10
0,0.00055010564
0,2.8569048e-17
0,0.00012941519
0,5.6079685e-10
0,2.102144e-23
0,1.03537254e-19
0,9.828966e-26
0,3.0894418e-23
0,1.5161895e-12
0,6.0049765e-20
0,1.1140083e-13
0,3.2133537e-10
0,1.1613255e-24
0,0.0
0,9.457608e-28
0,8.735901e-10
0,3.7517584e-05
0,2.4597213e-21
0,3.2677107e-30
0,7.425082e-15
0,9.628584e-15
0,3.467972e-27
0,1.0589153e-19
0,2.6727755e-20
0,6.9026425e-29
0,1.0279407e-07
0,9.301132e-09
0,8.263038e-05
0,1.0271891e-09
0,4.1868946e-11
0,9.533861e-20
0,2.4623256e-18
0,6.304206e-30
0,6.310613e-13
0,1.475796e-09
0,9.412528e-06
0,4.624617e-14
0,2.537819e-06
0,5.1629783e-08
0,3.140063e-27
0,1.3960935e-25
0,3.5357994e-07
0,1.823792e-07
0,0.00010300464
0,4.887675e-28
0,3.2865715e-05
0,2.8468134e-14
0,2.293957e-19
0,1.02939745e-13
0,1.5774027e-12
0,4.5145162e-14
0,3.7267508e-22
0,4.1881192e-21
0,0.0032770406
0,8.848516e-27
0,2.5792e-07
0,3.3622422e-23
0,9.1874655e-34
0,1.018355e-07
0,3.1748488e-07
0,7.982413e-21
0,1.5851706e-10
0,8.826675e-11
0,2.6190111e-12
0,3.0541617e-29
0,1.3146494e-17
0,2.030168e-11
0,5.9689276e-12
0,2.7769647e-15
0,6.602602e-20
0,0.06675455
0,0.6806454
0,1.5501386e-20
0,6.410141e-08
0,3.4411764e-22
0,4.9277037e-06
0,2.8305169e-05
0,2.2986482e-15
0,1.7999551e-21
0,7.8121986e-16
0,6.726315e-10
0,1.5451229e-05
0,2.7019054e-23
0,9.2142285e-15
0,4.565999e-10
0,1.4068142e-15
0,2.8815101e-09
0,1.5750538e-13
0,1.755534e-18
0,3.2779117e-22
0,3.2508456e-26
0,1.2093127e-11
0,1.000738e-27
0,0.92972463
