Label,Score
0,1.0995348e-14
0,9.25885e-08
0,3.6501604e-07
0,2.1780338e-09
0,1.1644397e-09
0,4.6726196e-18
0,6.3805107e-16
0,6.505363e-08
0,4.0594716e-18
0,1.09420646e-10
0,2.6675162e-15
0,4.356853e-07
0,6.8893515e-16
0,5.749287e-13
0,4.0957648e-16
0,8.6660175e-21
0,5.1136007e-09
0,1.288194e-10
0,2.457073e-09
0,9.651856e-07
0,0.0005088542
0,1.3641078e-06
0,3.3237696e-22
0,6.5444785e-12
0,2.0875754e-16
0,9.633904e-09
0,6.931679e-11
0,4.573448e-15
0,7.924144e-06
0,3.524238e-08
0,0.011930565
0,0.00058748416
0,1.9663424e-13
0,7.0224985e-07
0,1.3646609e-14
0,6.7297475e-07
0,0.008945738
0,3.0116332e-06
0,6.831294e-12
0,1.030762e-26
0,1.3128608e-16
0,3.416817e-09
0,2.908092e-15
0,7.25889e-08
0,4.440127e-18
0,2.066496e-12
0,3.410756e-05
0,7.40231e-09
0,3.5161985e-17
0,1.3842482e-15
0,8.5071525e-15
0,1.8709132e-15
0,2.5813996e-19
0,1.8764164e-08
0,1.4283049e-09
0,4.767198e-10
0,4.287679e-15
0,3.1135454e-07
0,2.5630802e-06
0,0.0011912208
0,4.2590136e-11
0,9.790959e-08
1,0.7984844
0,2.9434903e-14
0,9.733354e-11
0,5.605483e-19
0,3.6976304e-25
0,1.4651794e-10
0,5.0683296e-10
0,1.5296559e-08
0,1.1057722e-15
0,1.5389876e-06
0,1.8430996e-18
0,2.188774e-09
0,4.7354733e-20
0,2.3416653e-19
0,2.836804e-09
0,2.894558e-14
0,1.5614925e-12
0,6.7897403e-23
0,7.118721e-08
0,2.7604509e-19
0,3.99526e-08
0,3.919853e-06
0,7.521806e-09
0,8.20659e-17
0,1.8395256e-09
0,4.2838355e-16
0,6.84747e-12
0,8.532728e-23
0,8.865443e-12
0,4.7308907e-11
0,5.526176e-10
0,1.5415542e-18
0,1.940544e-10
0,1.8333081e-13
0,2.690897e-10
0,1.931192e-24
0,3.9119172e-10
0,5.786878e-07
0,4.258931e-08
0,5.246515e-19
0,3.7420643e-05
0,2.773979e-15
0,2.183456e-18
0,8.0744946e-16
0,1.444759e-08
0,5.4443593e-15
0,1.9305087e-07
0,2.1554537e-05
0,4.762493e-05
0,5.0740027e-08
0,8.0028505e-11
0,2.9334627e-22
0,0.0015475567
0,7.921542e-11
0,3.1662726e-12
0,2.1862713e-12
0,7.8074497e-19
0,3.425917e-11
0,5.233189e-09
0,1.1531206e-14
0,1.780549e-18
0,2.3150256e-14
0,2.6415216e-12
0,2.4395053e-09
0,7.651971e-12
0,1.3547199e-11
0,6.558054e-14
0,2.6839441e-19
0,7.362042e-12
0,0.00011394764
0,1.3275901e-07
0,5.248388e-11
0,2.8997706e-09
0,7.011742e-11
0,1.7144343e-12
0,3.4372186e-12
0,1.3781763e-18
