Label,Score
0,5.9946783e-12
0,2.4956343e-08
0,1.4797197e-06
0,1.2270652e-09
0,9.872538e-07
0,2.2709864e-13
0,2.3724284e-12
0,1.6172393e-06
0,3.5501207e-14
0,1.1100872e-05
0,3.5753553e-12
0,6.5365136e-10
0,3.8415184e-14
0,5.0430124e-08
0,3.495055e-05
0,4.822911e-11
0,0.0064084227
0,1.024106e-09
0,3.4094736e-09
0,6.0940074e-08
0,4.7965413e-13
0,8.978162e-08
0,4.999271e-05
0,1.5628498e-10
0,2.0747999e-10
0,5.1507063e-06
0,1.6737008e-08
0,3.3001106e-12
0,6.3903727e-13
0,1.8140452e-09
0,1.01750317e-10
0,5.6586855e-09
0,6.3966846e-11
0,2.3408436e-05
0,6.2360814e-09
0,1.5201431e-05
0,3.0478335e-12
0,3.3911438e-10
0,1.4717769e-12
0,3.6453393e-15
0,1.6462886e-08
0,2.8108184e-06
0,8.570845e-05
0,2.1451245e-10
0,4.144501e-17
0,2.2735232e-08
0,5.977541e-08
0,7.460207e-10
0,7.319706e-11
0,1.0601666e-07
0,1.8868293e-10
0,2.7043851e-12
0,1.9982472e-11
0,2.2001583e-07
0,1.7331064e-11
0,8.63832e-11
0,1.8991052e-10
0,7.861193e-13
0,2.296592e-08
0,3.2975495e-12
0,3.4345922e-15
0,4.0019025e-12
0,4.416902e-09
0,1.8928594e-14
0,6.975323e-08
0,2.5989912e-16
0,4.908195e-11
0,2.56284e-08
0,2.0244948e-19
0,6.5162164e-12
0,0.49335822
0,8.365504e-12
0,1.9065791e-09
0,9.689846e-14
0,1.2444365e-06
0,1.02825645e-07
0,1.539773e-06
0,1.21298435e-17
0,9.652627e-13
0,1.8368186e-06
0,9.119707e-15
0,3.903065e-09
0,1.2253764e-13
0,1.1161511e-11
0,1.929178e-07
0,9.869104e-16
0,1.6209972e-08
0,9.723984e-07
0,6.35141e-11
0,4.979993e-07
0,1.5264914e-07
0,2.7599388e-05
0,1.5615885e-11
0,7.107132e-09
0,2.2516128e-20
0,1.7643633e-17
0,4.3448886e-06
0,2.647403e-23
0,8.331781e-11
0,2.7043851e-12
0,9.482101e-05
0,1.0955859e-08
0,1.7555178e-10
0,4.1797006e-17
0,1.2045732e-10
0,2.5977725e-12
0,1.2790507e-12
0,4.2138695e-11
0,3.9190966e-09
0,4.1297356e-14
0,1.6472843e-08
0,4.8753033e-12
0,1.8904082e-12
0,2.4182486e-06
0,2.0137302e-16
0,2.3640276e-07
0,1.0573403e-13
0,0.014762885
0,2.536041e-09
0,6.5749435e-07
0,8.734859e-06
0,1.5086871e-07
0,1.5050126e-09
0,4.4997435e-08
0,6.330004e-11
0,0.00091945205
0,2.455276e-11
0,2.0506874e-09
0,6.8021046e-07
0,3.0881058e-11
0,3.79416e-20
0,3.548324e-08
0,4.3276174e-07
0,2.4898277e-09
0,1.2520145e-06
0,7.685671e-07
0,4.984711e-10
0,4.3897755e-16
0,1.7555178e-10
0,2.6785496e-05
0,1.131143e-10
0,1.566983e-11
0,8.30715e-08
0,3.9295599e-13
0,4.1787098e-05
0,2.1932146e-18
0,1.9845363e-06
0,2.6240876e-11
0,1.9297515e-06
0,3.7659568e-06
0,2.5655404e-15
0,4.722034e-09
0,0.002504916
0,2.2075275e-05
0,3.6447068e-11
0,1.2263615e-08
0,0.15372631
0,2.682953e-10
0,1.3209069e-07
0,4.451876e-20
0,8.9275705e-11
0,2.1035606e-26
0,0.17409554
0,4.6417215e-05
0,1.0876048e-09
0,3.5461346e-14
0,1.7555178e-10
0,0.003382555
1,0.99517965
0,2.033689e-13
0,4.3430376e-16
0,6.340969e-13
0,1.8136898e-08
0,9.095708e-05
0,4.0529324e-07
0,7.361944e-12
0,0.0010076823
0,2.1332874e-06
0,4.078873e-07
0,1.6732264e-18
0,6.3925615e-11
0,2.2428864e-12
0,7.4178206e-06
0,2.2917632e-10
0,1.0220799e-06
0,4.3415045e-09
0,2.2310483e-06
0,1.8617857e-06
0,2.4472811e-11
0,7.863792e-08
0,2.2245546e-15
0,2.2535958e-06
0,3.2139222e-11
0,1.8232036e-08
0,3.4993974e-10
0,5.002546e-08
0,5.768161e-07
0,2.841867e-13
0,4.281239e-08
0,7.345258e-11
0,1.0005204e-12
0,5.5704114e-10
0,2.6613026e-10
0,3.7228162e-10
0,4.722034e-09
1,0.9998342
0,0.00015818019
0,3.1031044e-10
0,2.4536396e-07
0,4.7798876e-05
0,2.8926612e-09
0,8.245762e-06
0,3.3286213e-08
0,4.090614e-07
0,2.3856703e-07
0,1.0769479e-15
0,1.2194357e-13
0,2.1291456e-10
0,7.2412444e-16
0,3.0590715e-07
0,3.660978e-07
0,1.8371159e-10
0,5.83852e-07
0,5.4460614e-08
0,2.8421588e-05
0,1.4837227e-07
0,5.3676646e-23
0,1.2707566e-05
0,1.6990389e-13
0,2.2139526e-10
0,9.283341e-08
0,9.541096e-06
0,4.693594e-10
0,0.00048320633
0,4.556301e-09
0,0.00010073936
0,2.3243648e-11
0,2.7701255e-18
0,1.6654269e-09
0,9.146476e-07
0,6.051553e-13
0,2.697789e-05
0,1.1220381e-07
0,1.1367888e-09
0,5.4350574e-17
0,3.8426594e-15
0,0.00475116
0,5.6506714e-13
0,1.7335468e-14
0,0.00024987376
0,1.472287e-13
0,4.691671e-13
0,7.983957e-08
0,3.837505e-14
0,2.28196e-12
0,3.883132e-18
0,6.104923e-11
0,1.016161e-06
0,8.356772e-05
0,2.173224e-13
0,4.988331e-15
0,0.27786058
0,2.5858157e-05
0,6.0229044e-09
