Label,Score
0,1.6405849e-14
0,4.5388576e-13
0,1.7489506e-10
0,1.8479294e-10
0,2.2412452e-07
1,6.0093822e-05
0,2.4951304e-15
0,0.08377274
0,1.5712627e-11
0,6.293814e-11
0,4.5874557e-10
0,1.0946923e-07
0,3.5346047e-12
0,6.057827e-12
0,9.189088e-06
0,1.3044396e-05
0,4.550217e-06
0,8.493453e-11
0,3.787877e-05
0,0.00070704846
0,4.8110756e-08
0,1.69947e-13
0,1.5645141e-10
0,8.070708e-12
0,3.2903358e-09
0,7.8342346e-13
1,1.0
0,6.6895223e-09
0,0.00016919344
0,7.590778e-07
0,3.3544223e-11
0,1.0266793e-06
0,5.2817733e-13
0,7.401713e-10
0,1.0444526e-12
0,1.976444e-11
0,5.2351834e-10
1,0.9831092
0,0.058200885
0,5.041067e-13
0,2.805018e-08
0,1.1188143e-13
0,5.822204e-11
0,1.8327758e-14
0,4.275607e-05
0,2.4979638e-11
0,3.7803756e-07
0,2.3402056e-07
0,1.8603354e-10
1,1.0
0,8.583701e-13
0,1.3972275e-11
0,4.086494e-09
0,1.626426e-12
0,1.2217499e-09
0,9.821026e-10
0,9.435872e-05
0,2.9171505e-07
0,3.5413846e-13
0,2.0903496e-15
0,0.00018406306
0,6.590852e-12
0,4.9952234e-07
0,5.940278e-10
0,1.8411305e-12
0,9.7539496e-14
0,1.4755645e-10
0,2.276631e-15
0,6.7007e-06
0,9.192209e-09
0,9.727704e-07
0,0.0012053256
0,8.5418305e-06
0,2.870327e-08
0,1.7505582e-11
0,9.1724134e-10
0,2.8088029e-12
0,1.253785e-09
0,0.00038980576
0,3.102374e-08
0,1.0288606e-11
0,1.0276055e-11
0,8.583701e-13
0,1.0285148e-12
0,1.2891953e-06
0,4.0469486e-10
0,2.9074434e-07
0,9.7691925e-05
0,3.820777e-08
0,6.2922714e-13
0,2.6293856e-07
0,5.372345e-07
0,2.1831787e-09
0,9.600926e-06
0,2.319435e-08
0,4.169877e-05
0,6.961589e-13
0,1.1390256e-06
0,0.00084858586
0,2.1582264e-05
0,3.352003e-12
0,9.139185e-13
0,8.684805e-08
0,4.75329e-09
0,1.2747021e-10
0,5.9803155e-11
0,7.682847e-11
0,1.398372e-10
0,6.450368e-12
0,8.258802e-13
0,6.030983e-07
0,1.3972275e-11
0,2.850102e-13
0,2.7763613e-11
0,9.520263e-06
0,2.4230676e-08
0,1.7424077e-10
0,1.02236605e-11
0,1.2635062e-05
0,1.3972275e-11
0,0.0053519043
0,1.8128354e-12
0,1.0468589e-10
0,1.8188975e-11
0,0.03196098
0,7.1593115e-07
0,1.2038056e-07
0,6.2847064e-08
0,4.8046473e-07
0,1.0328216e-09
0,2.8480032e-10
0,3.7564063e-09
0,1.5777165e-06
0,0.00018527906
0,3.0748126e-10
0,2.87706e-14
0,1.4723209e-09
0,1.1999716e-09
0,5.486563e-06
0,2.9876588e-15
0,7.960741e-11
0,1.04720584e-07
0,2.403498e-10
0,1.8548631e-08
0,3.063913e-13
0,3.1262224e-12
0,1.7771992e-08
0,6.0739255e-14
0,3.14054e-07
0,5.032408e-14
0,5.410372e-12
0,6.5134054e-09
0,7.168269e-10
0,1.9383005e-08
0,8.204293e-07
0,1.0874996e-08
0,6.987221e-10
0,5.0842555e-06
0,2.3812238e-08
0,3.6904824e-12
0,6.010817e-10
0,4.3117556e-16
0,1.3650757e-07
0,2.0096853e-09
0,2.7289681e-11
0,1.0459363e-07
0,3.806556e-12
0,1.8832624e-14
0,6.743801e-13
0,7.89778e-11
0,5.76554e-13
0,3.0623667e-08
0,4.098003e-11
0,1.4020349e-08
0,1.2941105e-12
0,2.0005898e-10
0,8.7184554e-10
0,1.02566496e-07
0,7.3909106e-09
0,0.007037892
0,8.9301753e-11
0,3.461583e-11
0,3.5510628e-10
0,1.2057733e-10
0,1.3427167e-11
0,3.9046973e-12
0,8.452784e-09
0,2.1600115e-06
0,3.3178914e-11
0,0.5253285
0,7.26521e-11
0,4.5327155e-09
0,0.0004969225
0,4.3344442e-10
0,2.9294606e-10
0,1.27509505e-08
0,2.4907526e-10
0,1.6305464e-10
0,6.7921875e-12
0,0.00021303924
0,3.725274e-10
0,1.7780121e-09
0,2.5150781e-08
0,1.0163558e-12
0,1.3972275e-11
0,0.88116604
0,3.2256503e-05
0,5.0442623e-12
0,1.11156494e-10
0,5.8721533e-08
0,3.0178546e-10
0,4.955447e-07
0,1.3633088e-07
0,3.744483e-08
0,0.06625619
1,1.0
0,5.6241106e-10
0,1.34004e-12
0,4.149477e-09
0,5.129314e-06
1,0.97803134
0,7.900233e-08
0,1.54868e-11
0,1.4278677e-11
0,9.2681046e-07
0,3.331095e-10
0,3.0303786e-09
0,2.5114696e-06
0,2.607031e-11
0,9.156887e-11
0,1.8933908e-06
0,2.9930848e-06
0,6.8640963e-07
0,9.7892595e-08
0,3.6908527e-06
0,3.1467529e-09
0,8.508561e-12
0,6.1069323e-09
0,3.4110349e-06
0,4.5637374e-09
0,2.7452355e-11
0,5.781739e-13
0,8.121369e-09
0,1.3972275e-11
0,3.8290662e-11
0,1.7224143e-13
0,4.174395e-13
0,1.5424201e-09
0,7.1157045e-09
0,1.4502082e-09
0,0.0006111769
0,7.386334e-08
0,9.081411e-06
0,5.0621603e-12
0,0.084073715
0,7.19393e-08
0,6.216225e-13
0,2.3641744e-09
0,2.2805598e-15
0,4.0436888e-08
0,3.7905387e-11
0,2.499615e-05
0,0.000121830235
0,6.7526275e-07
0,5.536563e-12
0,1.0353012e-12
0,1.1927983e-07
0,1.3229902e-10
0,2.0208071e-11
0,4.0085015e-05
0,0.0025629532
0,1.1661305e-10
0,2.9147662e-08
0,2.0536693e-06
0,2.9992421e-12
0,5.9220695e-16
0,6.2154495e-06
0,3.0018207e-10
0,1.3682531e-13
0,3.726676e-09
0,0.004045466
0,8.443363e-06
0,1.1319761e-10
0,3.7213695e-13
0,7.18797e-14
0,9.517756e-05
0,6.516412e-13
0,2.0132918e-09
0,7.815416e-09
0,2.1489761e-08
0,0.00013372402
0,0.0065294956
0,2.7502014e-09
0,5.8499744e-08
0,3.93768e-12
0,1.2895126e-06
0,3.0477346e-12
0,8.583701e-13
0,1.2969692e-06
0,1.9321492e-10
0,9.052391e-07
0,8.338406e-12
0,1.9761141e-07
0,1.1541355e-13
0,1.43397585e-11
0,3.3232468e-06
0,5.2889967e-11
0,1.3972275e-11
0,3.4304403e-08
0,9.1109503e-10
0,1.3047854e-08
0,3.3118994e-10
0,4.940293e-09
0,2.4184063e-10
0,3.738353e-12
0,0.00846773
0,2.2022453e-13
0,3.896573e-12
0,3.11001e-12
0,5.6685462e-06
0,1.2685067e-08
0,9.5037876e-14
0,1.0283726e-10
0,7.428478e-07
0,8.7115076e-10
0,8.313996e-07
0,1.2179335e-10
0,3.601316e-08
0,7.961077e-06
0,3.9599598e-07
0,1.0323176e-05
0,1.4000254e-08
0,6.320011e-08
0,5.2799147e-11
0,4.570777e-16
0,0.97930324
0,4.9618074e-12
0,0.00061013194
0,1.4033284e-10
0,0.0002524622
0,2.5403277e-11
0,0.061684817
0,4.6998685e-12
0,2.0363595e-09
0,2.3736121e-10
1,1.0
0,1.1511094e-07
0,9.8067755e-11
0,3.6473233e-10
0,4.205725e-12
0,0.0033535948
0,1.7973464e-06
0,2.9897937e-13
0,1.4634855e-12
0,0.5977036
0,4.9849197e-10
0,8.583701e-13
0,7.804035e-09
0,3.243344e-08
0,1.8903379e-10
0,2.7814542e-06
0,1.0127703e-06
0,5.026826e-07
0,0.25713563
0,1.4582234e-10
0,4.5285182e-07
0,1.5863857e-11
0,0.076116376
0,4.626146e-09
0,1.3055663e-13
0,5.0744324e-14
0,1.6867523e-10
0,5.0565997e-13
0,3.8855973e-07
0,2.8854913e-13
0,2.3634873e-06
0,1.1380936e-11
0,1.7068555e-11
0,1.2825069e-09
0,6.0997e-10
0,2.0384532e-10
0,9.770984e-11
0,5.0829355e-11
0,3.8024234e-10
0,2.0503061e-11
0,1.8928463e-09
0,1.3430184e-12
0,8.515217e-12
0,6.186382e-13
0,6.513129e-10
0,9.396565e-09
0,8.974883e-14
0,1.26758335e-11
0,0.13180754
0,1.785457e-10
0,2.9390573e-11
0,4.2580743e-07
0,6.813945e-09
0,3.696429e-06
0,8.950889e-05
0,0.0014152436
0,0.0044068107
0,1.5026634e-06
0,8.497973e-06
0,0.073967196
0,1.662874e-10
0,1.4597114e-05
0,1.42566905e-05
0,1.6234582e-14
0,1.01044355e-11
0,8.717532e-08
0,1.5568354e-12
0,3.328358e-10
0,2.094172e-12
0,4.7217363e-09
0,8.6705754e-11
0,2.1792563e-12
0,8.0018365e-09
0,1.652304e-11
0,7.816388e-08
1,1.0
0,1.373502e-15
0,2.2870373e-07
1,1.0
0,3.0910135e-13
0,5.458701e-10
0,8.6680614e-11
0,4.083194e-11
0,1.03689975e-16
0,9.887266e-07
0,0.00032782488
0,2.1030647e-17
0,1.0423789e-12
0,2.4821579e-11
0,6.394992e-10
0,1.4298463e-11
0,1.3972275e-11
0,0.0003218333
0,9.106771e-16
0,3.090246e-14
0,5.1515317e-06
0,4.8944204e-09
0,7.419898e-08
0,5.052568e-10
0,4.3368176e-10
0,2.4034375e-06
0,2.474256e-10
0,8.583701e-13
0,2.9417408e-13
0,9.292748e-08
0,2.0922279e-08
0,0.00016506734
0,1.2192874e-12
0,1.1905057e-05
0,8.210764e-11
0,6.59475e-08
0,1.2612867e-14
0,3.9007673e-12
0,2.0862493e-13
0,2.1256749e-07
0,6.923718e-09
0,2.3278122e-11
0,3.929997e-08
0,1.5538534e-09
0,1.3388832e-11
0,6.15758e-07
0,4.5629477e-08
0,0.027009102
0,2.9329131e-08
0,1.3417632e-07
0,2.839845e-10
0,5.52475e-06
0,5.7221175e-15
0,1.2751429e-13
0,2.0854307e-06
0,1.2286516e-15
0,1.6827947e-12
0,0.025819749
0,7.9200957e-10
0,1.635385e-08
0,1.4354672e-11
0,2.5449933e-06
0,1.1973674e-09
0,4.1079293e-13
0,9.3606185e-11
0,0.0050909375
0,1.9191251e-10
0,1.6875598e-14
0,5.1999596e-08
0,4.7164506e-10
0,4.9438014e-12
0,7.0456496e-10
0,1.3972275e-11
0,6.2919266e-12
0,4.519473e-09
0,3.5709393e-12
0,1.3087696e-10
0,2.2118801e-10
0,3.8432893e-07
0,2.711004e-06
0,4.3770516e-08
0,0.06955734
0,6.9388907e-06
0,8.583701e-13
0,5.2900172e-14
0,0.0478584
